code_insee,prefixe,section,numero,geojson,min_lon,min_lat,max_lon,max_lat,surface_m2
31555,806,AD,404,"{""type"":""Polygon"",""coordinates"":[[[1.4586917,43.6095428],[1.4587158,43.6095425],[1.4587196,43.6095423],[1.4587201,43.6095651],[1.4587205,43.6095801],[1.4587863,43.6095804],[1.4588221,43.6095811],[1.4588199,43.6096517],[1.4588164,43.6097579],[1.4586406,43.6097562],[1.4586414,43.6096492],[1.4586418,43.6096171],[1.4586423,43.6095651],[1.4586426,43.6095436],[1.4586917,43.6095428]]]}",1.4586406,43.6095423,1.4588221,43.6097579,304
31555,806,AD,405,"{""type"":""Polygon"",""coordinates"":[[[1.4586426,43.6095436],[1.4586423,43.6095651],[1.4586418,43.6096171],[1.4586414,43.6096492],[1.4586406,43.6097562],[1.4586024,43.609756],[1.4585616,43.6097556],[1.4585624,43.6097147],[1.4585649,43.6095647],[1.4585652,43.6095445],[1.4586426,43.6095436]]]}",1.4585616,43.6095436,1.4586426,43.6097562,144
31555,806,AD,407,"{""type"":""Polygon"",""coordinates"":[[[1.4585652,43.6095445],[1.4585649,43.6095647],[1.4585624,43.6097147],[1.4585616,43.6097556],[1.4584847,43.609755],[1.4584858,43.60972],[1.4584866,43.6097143],[1.4584865,43.6096665],[1.4584876,43.6096162],[1.458489,43.6095467],[1.4584958,43.6095465],[1.4585119,43.6095461],[1.4585652,43.6095445]]]}",1.4584847,43.6095445,1.4585652,43.6097556,142
31555,806,AD,382,"{""type"":""Polygon"",""coordinates"":[[[1.4594092,43.6092111],[1.4593607,43.6093591],[1.459196,43.6093398],[1.4591698,43.6093367],[1.4591826,43.6093019],[1.4591872,43.6092895],[1.4591992,43.6092545],[1.459214,43.6092092],[1.4592218,43.6091878],[1.4593349,43.6092057],[1.4593537,43.6092019],[1.4594092,43.6092111]]]}",1.4591698,43.6091878,1.4594092,43.6093591,251
31555,806,AD,381,"{""type"":""Polygon"",""coordinates"":[[[1.4594092,43.6092111],[1.4593537,43.6092019],[1.4593349,43.6092057],[1.4592218,43.6091878],[1.4592261,43.6091717],[1.4591602,43.6091596],[1.4591966,43.6090528],[1.4592622,43.6090651],[1.4593468,43.609081],[1.459446,43.6090997],[1.4594092,43.6092111]]]}",1.4591602,43.6090528,1.459446,43.6092111,265
31555,806,AD,383,"{""type"":""Polygon"",""coordinates"":[[[1.4592218,43.6091878],[1.459214,43.6092092],[1.4591992,43.6092545],[1.4591872,43.6092895],[1.4591826,43.6093019],[1.4591698,43.6093367],[1.4591318,43.6093321],[1.459101,43.6093286],[1.4590466,43.6093222],[1.4590974,43.6091783],[1.459109,43.6091507],[1.4591602,43.6091596],[1.4592261,43.6091717],[1.4592218,43.6091878]]]}",1.4590466,43.6091507,1.4592261,43.6093367,189
31555,806,AD,380,"{""type"":""Polygon"",""coordinates"":[[[1.4591966,43.6090528],[1.4591602,43.6091596],[1.459109,43.6091507],[1.4590974,43.6091783],[1.4590601,43.6091725],[1.4590723,43.609135],[1.4591041,43.6090354],[1.4591423,43.6090426],[1.4591966,43.6090528]]]}",1.4590601,43.6090354,1.4591966,43.6091783,101
31555,806,AD,384,"{""type"":""Polygon"",""coordinates"":[[[1.4590974,43.6091783],[1.4590466,43.6093222],[1.4588753,43.609302],[1.4588835,43.609278],[1.4588995,43.6092245],[1.4589081,43.6091947],[1.4589206,43.6091531],[1.4590283,43.609168],[1.4590601,43.6091725],[1.4590974,43.6091783]]]}",1.4588753,43.6091531,1.4590974,43.6093222,237
31555,806,AD,385,"{""type"":""Polygon"",""coordinates"":[[[1.4589206,43.6091531],[1.4589081,43.6091947],[1.4588995,43.6092245],[1.4588835,43.609278],[1.4588753,43.609302],[1.4588127,43.6092945],[1.4588287,43.6092379],[1.458808,43.609235],[1.4588125,43.6092197],[1.4588141,43.6092165],[1.4588283,43.6091611],[1.4588293,43.6091564],[1.4588325,43.6091405],[1.4588558,43.6091437],[1.4589016,43.6091506],[1.4589132,43.6091518],[1.4589206,43.6091531]]]}",1.458808,43.6091405,1.4589206,43.609302,104
31555,806,AD,378,"{""type"":""Polygon"",""coordinates"":[[[1.4588558,43.6091437],[1.4588325,43.6091405],[1.4588168,43.6091386],[1.458798,43.6091361],[1.4587808,43.6091337],[1.4587598,43.6091302],[1.458766,43.6091115],[1.4587672,43.6091036],[1.4587773,43.6090754],[1.4587823,43.6090574],[1.4588071,43.6089795],[1.4588731,43.6089919],[1.458902,43.6089973],[1.458876,43.6090795],[1.4588558,43.6091437]]]}",1.4587598,43.6089795,1.458902,43.6091437,134
31555,806,AD,386,"{""type"":""Polygon"",""coordinates"":[[[1.4588325,43.6091405],[1.4588293,43.6091564],[1.4588283,43.6091611],[1.4588141,43.6092165],[1.4588125,43.6092197],[1.458808,43.609235],[1.4588287,43.6092379],[1.4588127,43.6092945],[1.4587904,43.6092919],[1.458707,43.6092822],[1.4587316,43.6092077],[1.4587511,43.6091403],[1.4587544,43.6091303],[1.4587598,43.6091302],[1.4587808,43.6091337],[1.458798,43.6091361],[1.4588168,43.6091386],[1.4588325,43.6091405]]]}",1.458707,43.6091302,1.4588325,43.6092945,123
31555,806,AD,664,"{""type"":""Polygon"",""coordinates"":[[[1.4584812,43.6090045],[1.4585066,43.6089229],[1.4586289,43.608946],[1.4586415,43.6089483],[1.4587207,43.6089632],[1.4586967,43.6090414],[1.4586955,43.6090436],[1.4586757,43.6090395],[1.4586668,43.6090386],[1.4586057,43.6090268],[1.4584812,43.6090045]]]}",1.4584812,43.6089229,1.4587207,43.6090436,158
31555,806,AD,377,"{""type"":""Polygon"",""coordinates"":[[[1.4588071,43.6089795],[1.4587823,43.6090574],[1.4587773,43.6090754],[1.4587672,43.6091036],[1.458766,43.6091115],[1.4587598,43.6091302],[1.4587544,43.6091303],[1.4586734,43.6091192],[1.4586811,43.6090894],[1.4586955,43.6090436],[1.4586967,43.6090414],[1.4587207,43.6089632],[1.4588071,43.6089795]]]}",1.4586734,43.6089632,1.4588071,43.6091303,123
31555,806,AD,375,"{""type"":""Polygon"",""coordinates"":[[[1.4584812,43.6090045],[1.4586057,43.6090268],[1.4586668,43.6090386],[1.4586757,43.6090395],[1.4586955,43.6090436],[1.4586811,43.6090894],[1.4586734,43.6091192],[1.4586348,43.6091139],[1.458559,43.6091032],[1.4584545,43.6090892],[1.4584812,43.6090045]]]}",1.4584545,43.6090045,1.4586955,43.6091192,156
31555,806,AD,387,"{""type"":""Polygon"",""coordinates"":[[[1.4587544,43.6091303],[1.4587511,43.6091403],[1.4587316,43.6092077],[1.458707,43.6092822],[1.4586227,43.6092722],[1.4585777,43.6092669],[1.4586007,43.6091898],[1.4586484,43.6091961],[1.4586619,43.6091544],[1.4586734,43.6091192],[1.4587544,43.6091303]]]}",1.4585777,43.6091192,1.4587544,43.6092822,150
31555,806,AD,388,"{""type"":""Polygon"",""coordinates"":[[[1.4586734,43.6091192],[1.4586619,43.6091544],[1.4586484,43.6091961],[1.4586007,43.6091898],[1.4585378,43.6091825],[1.4584292,43.60917],[1.4584545,43.6090892],[1.458559,43.6091032],[1.4586348,43.6091139],[1.4586734,43.6091192]]]}",1.4584292,43.6090892,1.4586734,43.6091961,156
31555,806,AD,636,"{""type"":""Polygon"",""coordinates"":[[[1.4586007,43.6091898],[1.4585777,43.6092669],[1.4585151,43.6092595],[1.4585378,43.6091825],[1.4586007,43.6091898]]]}",1.4585151,43.6091825,1.4586007,43.6092669,45
31555,806,AD,637,"{""type"":""Polygon"",""coordinates"":[[[1.4584635,43.6092534],[1.4584053,43.6092466],[1.4584193,43.6092019],[1.4584729,43.6092107],[1.4584635,43.6092534]]]}",1.4584053,43.6092019,1.4584729,43.6092534,23
31555,806,AD,638,"{""type"":""Polygon"",""coordinates"":[[[1.4584292,43.60917],[1.4585378,43.6091825],[1.4585151,43.6092595],[1.4584635,43.6092534],[1.4584729,43.6092107],[1.4584193,43.6092019],[1.4584292,43.60917]]]}",1.4584193,43.60917,1.4585378,43.6092595,48
31555,806,AD,368,"{""type"":""Polygon"",""coordinates"":[[[1.4586109,43.608581],[1.4586547,43.6084402],[1.4587695,43.6084679],[1.4587495,43.6085379],[1.4587483,43.6085439],[1.4587406,43.608568],[1.4587384,43.6085719],[1.4587272,43.6086061],[1.4586109,43.608581]]]}",1.4586109,43.6084402,1.4587695,43.6086061,154
31555,806,AD,367,"{""type"":""Polygon"",""coordinates"":[[[1.4587272,43.6086061],[1.4587384,43.6085719],[1.4587406,43.608568],[1.4587483,43.6085439],[1.4587495,43.6085379],[1.4587695,43.6084679],[1.4588441,43.6084858],[1.4588174,43.6085586],[1.4588103,43.6085785],[1.4588087,43.6085828],[1.4588028,43.6085987],[1.4587947,43.6086207],[1.4587733,43.6086149],[1.4587272,43.6086061]]]}",1.4587272,43.6084679,1.4588441,43.6086207,91
31555,806,AD,366,"{""type"":""Polygon"",""coordinates"":[[[1.4587947,43.6086207],[1.4588028,43.6085987],[1.4588087,43.6085828],[1.4588103,43.6085785],[1.4588174,43.6085586],[1.4588441,43.6084858],[1.4589233,43.6085057],[1.4588965,43.608582],[1.4588843,43.6086157],[1.4588768,43.608639],[1.4588458,43.6086315],[1.4587947,43.6086207]]]}",1.4587947,43.6084858,1.4589233,43.608639,105
31555,806,AD,365,"{""type"":""Polygon"",""coordinates"":[[[1.4588768,43.608639],[1.4588843,43.6086157],[1.4588965,43.608582],[1.4589233,43.6085057],[1.459044,43.6085409],[1.4590136,43.6086303],[1.4589986,43.6086722],[1.4589601,43.6086648],[1.4589249,43.6086584],[1.458874,43.6086493],[1.4588771,43.6086423],[1.4588768,43.608639]]]}",1.458874,43.6085057,1.459044,43.6086722,160
31555,806,AD,369,"{""type"":""Polygon"",""coordinates"":[[[1.4586109,43.608581],[1.4587272,43.6086061],[1.4587733,43.6086149],[1.4587947,43.6086207],[1.4588458,43.6086315],[1.4588768,43.608639],[1.4588771,43.6086423],[1.458874,43.6086493],[1.4588619,43.6086819],[1.45883,43.6086755],[1.4587272,43.6086569],[1.4585954,43.6086309],[1.4586109,43.608581]]]}",1.4585954,43.608581,1.4588771,43.6086819,117
31555,806,AD,370,"{""type"":""Polygon"",""coordinates"":[[[1.4585954,43.6086309],[1.4587272,43.6086569],[1.45883,43.6086755],[1.4588619,43.6086819],[1.4588433,43.6087345],[1.4587994,43.608726],[1.4587861,43.6087235],[1.458776,43.6087216],[1.4587327,43.6087133],[1.4587135,43.6087097],[1.4587082,43.6087086],[1.4585788,43.6086839],[1.4585954,43.6086309]]]}",1.4585788,43.6086309,1.4588619,43.6087345,131
31555,806,AD,371,"{""type"":""Polygon"",""coordinates"":[[[1.4585788,43.6086839],[1.4587082,43.6087086],[1.4587135,43.6087097],[1.4587327,43.6087133],[1.458776,43.6087216],[1.4587861,43.6087235],[1.4587994,43.608726],[1.4588433,43.6087345],[1.4588311,43.6087761],[1.458829,43.6087816],[1.4587846,43.6087735],[1.4587706,43.608771],[1.4586986,43.6087587],[1.4586836,43.6087551],[1.4585635,43.608733],[1.4585788,43.6086839]]]}",1.4585635,43.6086839,1.4588433,43.6087816,104
31555,806,AD,372,"{""type"":""Polygon"",""coordinates"":[[[1.4585635,43.608733],[1.4586836,43.6087551],[1.4586986,43.6087587],[1.4587706,43.608771],[1.4587846,43.6087735],[1.458829,43.6087816],[1.4588218,43.6088005],[1.4588126,43.6088233],[1.4587914,43.6088203],[1.4587708,43.608816],[1.4586715,43.6087963],[1.458647,43.6087916],[1.4585511,43.6087726],[1.4585635,43.608733]]]}",1.4585511,43.608733,1.458829,43.6088233,100
31555,806,AD,364,"{""type"":""Polygon"",""coordinates"":[[[1.458874,43.6086493],[1.4589249,43.6086584],[1.4589601,43.6086648],[1.4589986,43.6086722],[1.4590136,43.6086303],[1.459044,43.6085409],[1.4592507,43.608613],[1.4592887,43.6086297],[1.4593368,43.6086533],[1.459409,43.6086887],[1.459483,43.6087251],[1.4595636,43.6087647],[1.4594689,43.6090369],[1.4587831,43.608909],[1.4588003,43.6088622],[1.4588075,43.6088384],[1.4588098,43.6088327],[1.4588126,43.6088233],[1.4588218,43.6088005],[1.458829,43.6087816],[1.4588311,43.6087761],[1.4588433,43.6087345],[1.4588619,43.6086819],[1.458874,43.6086493]]]}",1.4587831,43.6085409,1.4595636,43.6090369,2122
31555,806,AD,373,"{""type"":""Polygon"",""coordinates"":[[[1.4585511,43.6087726],[1.458647,43.6087916],[1.4586715,43.6087963],[1.4587708,43.608816],[1.4587914,43.6088203],[1.4588126,43.6088233],[1.4588098,43.6088327],[1.4588075,43.6088384],[1.4588003,43.6088622],[1.4587831,43.608909],[1.4586491,43.608884],[1.4586184,43.6088783],[1.4585238,43.6088606],[1.4585511,43.6087726]]]}",1.4585238,43.6087726,1.4588126,43.608909,214
31555,806,AD,492,"{""type"":""Polygon"",""coordinates"":[[[1.457436,43.6088205],[1.4574444,43.6087868],[1.4574466,43.6087779],[1.457467,43.608684],[1.4576685,43.6086989],[1.4576829,43.608711],[1.4576513,43.6087953],[1.4576397,43.6088264],[1.457436,43.6088205]]]}",1.457436,43.608684,1.4576829,43.6088264,251
31555,806,AD,491,"{""type"":""Polygon"",""coordinates"":[[[1.4573015,43.6086717],[1.457467,43.608684],[1.4574466,43.6087779],[1.4574444,43.6087868],[1.457436,43.6088205],[1.4573808,43.6088161],[1.4573339,43.6088123],[1.4573034,43.60881],[1.4572835,43.6088084],[1.4572864,43.6087849],[1.4573015,43.6086717]]]}",1.4572835,43.6086717,1.457467,43.6088205,197
31555,806,AD,493,"{""type"":""Polygon"",""coordinates"":[[[1.457436,43.6088205],[1.4576397,43.6088264],[1.4576303,43.6088508],[1.4575914,43.6089546],[1.4574037,43.608964],[1.4574216,43.6088845],[1.4574265,43.6088622],[1.4574306,43.6088438],[1.457436,43.6088205]]]}",1.4574037,43.6088205,1.4576397,43.608964,231
31555,806,AD,494,"{""type"":""Polygon"",""coordinates"":[[[1.4572835,43.6088084],[1.4573034,43.60881],[1.4573339,43.6088123],[1.4573808,43.6088161],[1.457436,43.6088205],[1.4574306,43.6088438],[1.4574265,43.6088622],[1.4574216,43.6088845],[1.4574037,43.608964],[1.4572815,43.6089702],[1.4572823,43.6088705],[1.4572828,43.6088209],[1.4572835,43.6088084]]]}",1.4572815,43.6088084,1.457436,43.6089702,187
31555,806,AD,488,"{""type"":""Polygon"",""coordinates"":[[[1.4571155,43.6086579],[1.4571158,43.6087062],[1.4571441,43.6087081],[1.4571443,43.6087635],[1.4571151,43.6087637],[1.4570045,43.6087642],[1.4570056,43.6086497],[1.4571155,43.6086579]]]}",1.4570045,43.6086497,1.4571443,43.6087642,121
31555,806,AD,489,"{""type"":""Polygon"",""coordinates"":[[[1.4571443,43.6087635],[1.4571443,43.6087852],[1.4571442,43.6088115],[1.4571438,43.6088714],[1.4571144,43.6088725],[1.4570038,43.608874],[1.4570045,43.6087642],[1.4571151,43.6087637],[1.4571443,43.6087635]]]}",1.4570038,43.6087635,1.4571443,43.608874,136
31555,806,AD,495,"{""type"":""Polygon"",""coordinates"":[[[1.4571634,43.6088111],[1.4572097,43.60881],[1.4572835,43.6088084],[1.4572828,43.6088209],[1.4572823,43.6088705],[1.4572815,43.6089702],[1.457144,43.6089771],[1.4571434,43.6089269],[1.457143,43.6088947],[1.4571438,43.6088714],[1.4571442,43.6088115],[1.4571634,43.6088111]]]}",1.457143,43.6088084,1.4572835,43.6089771,194
31555,806,AD,496,"{""type"":""Polygon"",""coordinates"":[[[1.4570038,43.608874],[1.4571144,43.6088725],[1.4571438,43.6088714],[1.457143,43.6088947],[1.4571434,43.6089269],[1.457144,43.6089771],[1.4570027,43.6089841],[1.4570038,43.608874]]]}",1.4570027,43.6088714,1.457144,43.6089841,136
31555,806,AD,447,"{""type"":""Polygon"",""coordinates"":[[[1.4573659,43.609039],[1.4574835,43.6090331],[1.4575287,43.6090306],[1.4575683,43.6090286],[1.4575821,43.6090328],[1.4576852,43.609257],[1.4577535,43.6094055],[1.4576006,43.6094518],[1.4575271,43.6094721],[1.4575102,43.6093664],[1.4575086,43.6093495],[1.4575057,43.6093003],[1.4574921,43.6091958],[1.4573657,43.6091937],[1.4573659,43.609039]]]}",1.4573657,43.6090286,1.4577535,43.6094721,811
31555,806,AD,532,"{""type"":""Polygon"",""coordinates"":[[[1.4573657,43.6091937],[1.4574921,43.6091958],[1.4575057,43.6093003],[1.4575086,43.6093495],[1.4575102,43.6093664],[1.4573635,43.609366],[1.4573657,43.6091937]]]}",1.4573635,43.6091937,1.4575102,43.6093664,206
31555,806,AD,531,"{""type"":""Polygon"",""coordinates"":[[[1.4573659,43.609039],[1.4573657,43.6091937],[1.4573635,43.609366],[1.4572536,43.6093624],[1.4572573,43.6093017],[1.457257,43.6091667],[1.4572585,43.6090446],[1.4573659,43.609039]]]}",1.4572536,43.609039,1.4573659,43.609366,305
31555,806,AD,530,"{""type"":""Polygon"",""coordinates"":[[[1.4572585,43.6090446],[1.457257,43.6091667],[1.4572573,43.6093017],[1.4572536,43.6093624],[1.457204,43.6093626],[1.4571719,43.6093606],[1.4571495,43.609327],[1.4571497,43.6092448],[1.4571505,43.6091664],[1.4571506,43.6090501],[1.4572585,43.6090446]]]}",1.4571495,43.6090446,1.4572585,43.6093626,294
31555,806,AD,529,"{""type"":""Polygon"",""coordinates"":[[[1.4571506,43.6090501],[1.4571505,43.6091664],[1.4571497,43.6092448],[1.4571495,43.609327],[1.4570875,43.6093246],[1.4569893,43.6093206],[1.4570103,43.6092421],[1.4570115,43.6090573],[1.4571034,43.6090526],[1.4571506,43.6090501]]]}",1.4569893,43.6090501,1.4571506,43.609327,343
31555,806,AD,539,"{""type"":""Polygon"",""coordinates"":[[[1.4567565,43.6093788],[1.4568553,43.6093948],[1.4568487,43.6094191],[1.4568197,43.6095223],[1.4568027,43.6095833],[1.4567921,43.6096214],[1.4567641,43.6097219],[1.4566591,43.6096747],[1.4566909,43.6095741],[1.4567123,43.6095099],[1.4567161,43.6094988],[1.4567256,43.6094737],[1.4567488,43.6094019],[1.4567565,43.6093788]]]}",1.4566591,43.6093788,1.4568553,43.6097219,306
31555,806,AD,527,"{""type"":""Polygon"",""coordinates"":[[[1.4570115,43.6090573],[1.4570103,43.6092421],[1.4569019,43.609228],[1.4568883,43.6092768],[1.4568695,43.6093444],[1.4568553,43.6093948],[1.4567565,43.6093788],[1.4567303,43.6093746],[1.4567457,43.6093001],[1.4567679,43.6091882],[1.4567781,43.6091334],[1.4567905,43.6090688],[1.4570115,43.6090573]]]}",1.4567303,43.6090573,1.4570115,43.6093948,531
31555,806,AD,541,"{""type"":""Polygon"",""coordinates"":[[[1.4567457,43.6093001],[1.4567303,43.6093746],[1.4566948,43.6093689],[1.4566876,43.6093924],[1.4566646,43.6094638],[1.4566638,43.609468],[1.4565181,43.6094386],[1.4565576,43.6093105],[1.4565619,43.6092999],[1.4565718,43.6092699],[1.4565977,43.6092737],[1.4566705,43.6092874],[1.4567138,43.6092945],[1.4567457,43.6093001]]]}",1.4565181,43.6092699,1.4567457,43.609468,253
31555,806,AD,542,"{""type"":""Polygon"",""coordinates"":[[[1.4565181,43.6094386],[1.4566638,43.609468],[1.4566531,43.6094966],[1.456652,43.6094998],[1.456645,43.6095223],[1.4566049,43.6096503],[1.4564711,43.6095901],[1.4565,43.6094963],[1.4565082,43.6094678],[1.4565181,43.6094386]]]}",1.4564711,43.6094386,1.4566638,43.6096503,230
31555,806,AD,543,"{""type"":""Polygon"",""coordinates"":[[[1.4563825,43.6095504],[1.4564126,43.6094815],[1.4564245,43.6094556],[1.4564283,43.6094424],[1.4564416,43.6094094],[1.4564712,43.6093377],[1.4564765,43.6093252],[1.4565044,43.6092588],[1.4565718,43.6092699],[1.4565619,43.6092999],[1.4565576,43.6093105],[1.4565181,43.6094386],[1.4565082,43.6094678],[1.4565,43.6094963],[1.4564711,43.6095901],[1.4563825,43.6095504]]]}",1.4563825,43.6092588,1.4565718,43.6095901,232
31555,806,AD,526,"{""type"":""Polygon"",""coordinates"":[[[1.4565044,43.6092588],[1.4565095,43.6092423],[1.4565188,43.6092049],[1.4565207,43.6091988],[1.4565556,43.6090808],[1.4566298,43.609077],[1.4567905,43.6090688],[1.4567781,43.6091334],[1.4567679,43.6091882],[1.4567457,43.6093001],[1.4567138,43.6092945],[1.4566705,43.6092874],[1.4565977,43.6092737],[1.4565718,43.6092699],[1.4565044,43.6092588]]]}",1.4565044,43.6090688,1.4567905,43.6093001,437
31555,806,AD,666,"{""type"":""Polygon"",""coordinates"":[[[1.4570103,43.6092421],[1.4569893,43.6093206],[1.4569783,43.609361],[1.4569575,43.609438],[1.4569326,43.6095307],[1.4569274,43.6095498],[1.4569263,43.6095542],[1.4569195,43.6095794],[1.4569135,43.6096019],[1.4568986,43.6096571],[1.4568685,43.6097688],[1.4567641,43.6097219],[1.4567921,43.6096214],[1.4568027,43.6095833],[1.4568197,43.6095223],[1.4568487,43.6094191],[1.4568553,43.6093948],[1.4568695,43.6093444],[1.4568883,43.6092768],[1.4569019,43.609228],[1.4570103,43.6092421]]]}",1.4567641,43.609228,1.4570103,43.6097688,520
31555,806,AD,537,"{""type"":""Polygon"",""coordinates"":[[[1.4568685,43.6097688],[1.4568986,43.6096571],[1.4569135,43.6096019],[1.4569195,43.6095794],[1.4569263,43.6095542],[1.4569274,43.6095498],[1.4569326,43.6095307],[1.456993,43.6095448],[1.4569884,43.6095637],[1.456966,43.6096676],[1.4569566,43.6097128],[1.4569349,43.6097988],[1.4568685,43.6097688]]]}",1.4568685,43.6095307,1.456993,43.6097988,140
31555,806,AD,536,"{""type"":""Polygon"",""coordinates"":[[[1.4569349,43.6097988],[1.4569566,43.6097128],[1.456966,43.6096676],[1.4569884,43.6095637],[1.456993,43.6095448],[1.4570276,43.609553],[1.4570165,43.6096263],[1.4570101,43.6096674],[1.4570027,43.609716],[1.4569864,43.6098219],[1.4569349,43.6097988]]]}",1.4569349,43.6095448,1.4570276,43.6098219,108
31555,806,AD,535,"{""type"":""Polygon"",""coordinates"":[[[1.4569864,43.6098219],[1.4570027,43.609716],[1.4570101,43.6096674],[1.4570165,43.6096263],[1.4570276,43.609553],[1.4570887,43.6095672],[1.4570837,43.6096199],[1.4570723,43.609739],[1.4570719,43.6097437],[1.4570613,43.6098556],[1.4569864,43.6098219]]]}",1.4569864,43.609553,1.4570887,43.6098556,169
31555,806,AD,533,"{""type"":""Polygon"",""coordinates"":[[[1.4575102,43.6093664],[1.4575271,43.6094721],[1.4575335,43.6095152],[1.4571816,43.6095199],[1.457183,43.6095699],[1.457143,43.609572],[1.4571418,43.6095795],[1.4570887,43.6095672],[1.4570276,43.609553],[1.456993,43.6095448],[1.4569326,43.6095307],[1.4569575,43.609438],[1.4569783,43.609361],[1.4569893,43.6093206],[1.4570875,43.6093246],[1.4571495,43.609327],[1.4571719,43.6093606],[1.457204,43.6093626],[1.4572536,43.6093624],[1.4573635,43.609366],[1.4575102,43.6093664]]]}",1.4569326,43.6093206,1.4575335,43.6095795,912
31555,806,AD,534,"{""type"":""Polygon"",""coordinates"":[[[1.4570613,43.6098556],[1.4570719,43.6097437],[1.4570723,43.609739],[1.4570837,43.6096199],[1.4570887,43.6095672],[1.4571418,43.6095795],[1.457147,43.6095808],[1.4571437,43.6097421],[1.4571415,43.6097819],[1.4571398,43.6098182],[1.4571367,43.6098896],[1.4570613,43.6098556]]]}",1.4570613,43.6095672,1.457147,43.6098896,182
